# CH3 cross sections
# From the Leiden database for photodissociation and photoionization of astrophysically relevant molecules, http://home.strw.leidenuniv.nl/~ewine/photo/
# File last modified by Alan Heays 2017-03-01
# references: herzberg1956, cameron2002 10.1039/B202586H, gans2010 10.1021/jp909414d,
# no info on lines
# wavelength: (nm)
# photoabsorption   -- Photoabsorption cross section (cm2)
# photoionisation   -- Photoionisation cross section (cm2)
# This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# wavelength photoabsorption photoionisation
5.000000e+01 7.443940e-18 7.443940e-18
5.010000e+01 7.443940e-18 7.443940e-18
5.020000e+01 7.443940e-18 7.443940e-18
5.030000e+01 7.443940e-18 7.443940e-18
5.040000e+01 7.443940e-18 7.443940e-18
5.050000e+01 7.443940e-18 7.443940e-18
5.060000e+01 7.443940e-18 7.443940e-18
5.070000e+01 7.443940e-18 7.443940e-18
5.080000e+01 7.443940e-18 7.443940e-18
5.090000e+01 7.443940e-18 7.443940e-18
5.100000e+01 7.443940e-18 7.443940e-18
5.110000e+01 7.443940e-18 7.443940e-18
5.120000e+01 7.443940e-18 7.443940e-18
5.130000e+01 7.443940e-18 7.443940e-18
5.140000e+01 7.443940e-18 7.443940e-18
5.150000e+01 7.443940e-18 7.443940e-18
5.160000e+01 7.443940e-18 7.443940e-18
5.170000e+01 7.443940e-18 7.443940e-18
5.180000e+01 7.443940e-18 7.443940e-18
5.190000e+01 7.443940e-18 7.443940e-18
5.200000e+01 7.443940e-18 7.443940e-18
5.210000e+01 7.443940e-18 7.443940e-18
5.220000e+01 7.443940e-18 7.443940e-18
5.230000e+01 7.443940e-18 7.443940e-18
5.240000e+01 7.443940e-18 7.443940e-18
5.250000e+01 7.443940e-18 7.443940e-18
5.260000e+01 7.443940e-18 7.443940e-18
5.270000e+01 7.443940e-18 7.443940e-18
5.280000e+01 7.443940e-18 7.443940e-18
5.290000e+01 7.443940e-18 7.443940e-18
5.300000e+01 7.443940e-18 7.443940e-18
5.310000e+01 7.443940e-18 7.443940e-18
5.320000e+01 7.443940e-18 7.443940e-18
5.330000e+01 7.443940e-18 7.443940e-18
5.340000e+01 7.443940e-18 7.443940e-18
5.350000e+01 7.443940e-18 7.443940e-18
5.360000e+01 7.443940e-18 7.443940e-18
5.370000e+01 7.443940e-18 7.443940e-18
5.380000e+01 7.443940e-18 7.443940e-18
5.390000e+01 7.443940e-18 7.443940e-18
5.400000e+01 7.443940e-18 7.443940e-18
5.410000e+01 7.443940e-18 7.443940e-18
5.420000e+01 7.443940e-18 7.443940e-18
5.430000e+01 7.443940e-18 7.443940e-18
5.440000e+01 7.443940e-18 7.443940e-18
5.450000e+01 7.443940e-18 7.443940e-18
5.460000e+01 7.443940e-18 7.443940e-18
5.470000e+01 7.443940e-18 7.443940e-18
5.480000e+01 7.443940e-18 7.443940e-18
5.490000e+01 7.443940e-18 7.443940e-18
5.500000e+01 7.443940e-18 7.443940e-18
5.510000e+01 7.443940e-18 7.443940e-18
5.520000e+01 7.443940e-18 7.443940e-18
5.530000e+01 7.443940e-18 7.443940e-18
5.540000e+01 7.443940e-18 7.443940e-18
5.550000e+01 7.443940e-18 7.443940e-18
5.560000e+01 7.443940e-18 7.443940e-18
5.570000e+01 7.443940e-18 7.443940e-18
5.580000e+01 7.443940e-18 7.443940e-18
5.590000e+01 7.443940e-18 7.443940e-18
5.600000e+01 7.443940e-18 7.443940e-18
5.610000e+01 7.443940e-18 7.443940e-18
5.620000e+01 7.443940e-18 7.443940e-18
5.630000e+01 7.443940e-18 7.443940e-18
5.640000e+01 7.443940e-18 7.443940e-18
5.650000e+01 7.443940e-18 7.443940e-18
5.660000e+01 7.443940e-18 7.443940e-18
5.670000e+01 7.443940e-18 7.443940e-18
5.680000e+01 7.443940e-18 7.443940e-18
5.690000e+01 7.443940e-18 7.443940e-18
5.700000e+01 7.443940e-18 7.443940e-18
